id	external_id	external_efo_id
262793201	MESH:C535882	Orphanet_2316
262798401	OMIM:261515	Orphanet_300
262806201	MESH:C535874	
262806501	MESH:C563080	
262807101	MESH:C535876	
262807401	MESH:C535875	
262807601	MESH:C563086	
262807801	MESH:C535878	
262811601	MESH:C563085	Orphanet_1035
262811801	MESH:C535877	
262811901	MESH:C535879	
262813101	MESH:C567763	Orphanet_168984
262813401	MESH:C566433	
262814401	MESH:C565103	Orphanet_1660
262814501	MESH:C566434	
262814601	OMIM:612631,MESH:C567228	Orphanet_86817
262815801	MESH:C565109	
262817701	OMIM:611543,MESH:C566924	Orphanet_98671
262817801	MESH:C565110	
262818001	MESH:C565115	
262818101	MESH:C565117	
262818201	MESH:C566448	
262818301	MESH:C565118	Orphanet_3241
262818401	MESH:C565112	
262818601	MESH:C566444	
262818701	MESH:C566445	
262820701	MESH:C565119	
262823101	MESH:C579754	
262823401	MESH:C567781	
262823501	MESH:C535418,OMIM:607831	Orphanet_101097,Orphanet_99944
262824201	MESH:C565120	
262825201	OMIM:602111,MESH:C566574	Orphanet_93356,Orphanet_1040
262828501	MESH:C567745	
262828601	MESH:C567744	
262828701	MESH:C567746	
262828801	MESH:C567743	
262828901	MESH:C566417	
262829001	MESH:C567749	
262830701	MESH:C567752	
262831201	MESH:C566422	
262832801	MESH:C566428	
262833701	MESH:C567759	
262834001	MESH:C567761	
262834101	MESH:C567760	Orphanet_217330
262835201	MESH:C536430,OMIM:216360	Orphanet_1454
262835601	MESH:D048949	
262836001	MESH:C567727	
262836201	MESH:C543759	
262836401	MESH:C543758	
262836501	MESH:D012909	
262837501	MESH:C531767	
262837601	MESH:C531768	
262839401	MESH:C531760	
262840001	MESH:C565192,OMIM:610717	Orphanet_98908
262840301	MESH:C531763	
262840701	MESH:C531766	
262840801	MESH:C566402	Orphanet_289307
262843401	MESH:C565712,OMIM:610163	Orphanet_169160
262843501	MESH:C566405	
262844001	MESH:C567731	
262844101	OMIM:612350,MESH:C567340	Orphanet_157965
262844401	MESH:C566406	
262844501	OMIM:127100,MESH:C565081	
262844701	MESH:C566408	
262844801	MESH:C566409	
262845101	MESH:D012913	
262845401	MESH:D012912	
262845601	MESH:D059607	
262846401	MESH:D059606	
262846801	MESH:C531774	
262850001	OMIM:608799,MESH:C535743	Orphanet_79322
262853001	MESH:D048968	
262853201	MESH:C567705	Orphanet_217385
262853501	OMIM:611884,MESH:C567504	Orphanet_244
262854401	MESH:D016489	
262856301	MESH:C531782	
262857601	MESH:C531783	
262858801	MESH:C531784	MONDO_0024351
262865401	MESH:C567712	
262871501	MESH:C567718	MONDO_0007806
262871801	MESH:C537943,OMIM:609528	Orphanet_66631
262872001	MESH:C567717	Orphanet_329802
262873201	MESH:D015168	
262874001	MESH:C531795	
262874501	MESH:C564010,OMIM:600002	Orphanet_79106
262874701	MESH:C537883,OMIM:268210	EFO_0000437
262883401	MESH:C531729	
262885201	MESH:C531720	
262886301	OMIM:184460	Orphanet_140917
262889301	MESH:C531735	Orphanet_2430
262889601	MESH:C531736	
262889801	MESH:C531737	
262892701	MESH:C564908,OMIM:260370	Orphanet_2805
262893001	MESH:C531731	
262893301	MESH:C531732	
262895901	MESH:C531747	
262896601	MESH:C567238,OMIM:612586	Orphanet_231160
262898901	MESH:C531743	
262899801	MESH:D016460	EFO_1000704
262906301	MESH:C563985,OMIM:606719	Orphanet_404560
262907201	MESH:C531754	
262907401	MESH:C531755	
262907501	MESH:C563627,OMIM:151210	Orphanet_85166
262908801	MESH:C535294	
262908901	MESH:C535293	
262909001	MESH:C535296	Orphanet_96167
262909501	MESH:C535295	Orphanet_1188
262912601	MESH:C535298	
262913001	MESH:C535297	
262916001	MESH:C535290	
262917201	MESH:D003111	MONDO_0021400
262917601	MESH:C535292	Orphanet_2840
262918401	MESH:C535291	
262918601	MESH:D058345	
262919401	MESH:C565476,OMIM:241600	
262920901	MESH:D017759	EFO_0010684
262923001	MESH:C537279,OMIM:609460	Orphanet_66629
262923301	OMIM:303350,MESH:C536029	Orphanet_275543,Orphanet_2466
262932001	MESH:C562890	
262933801	MESH:C562895	
262936001	MESH:C562894	
262938801	OMIM:300539,MESH:C564491	Orphanet_93606
262941501	MESH:C537240,OMIM:260540	Orphanet_683,Orphanet_99750,Orphanet_240085
262945901	MESH:C531700	
262948301	MESH:D004438	
262949101	MESH:D004433	
262951701	MESH:D003100	
262952701	MESH:C531716	
262953401	MESH:C531719	
262954901	MESH:C535371	Orphanet_261318
262955201	MESH:C535370	Orphanet_261992
262955501	MESH:C535373	Orphanet_1657
262956201	MESH:C562995	Orphanet_90031
262956301	MESH:C562992	
262956401	MESH:C562993	Orphanet_1262
262957001	MESH:C562998	
262957601	MESH:C562999	MONDO_0000212
262957801	OMIM:143860	MONDO_0007747
262963101	OMIM:610460	Orphanet_3315
262965001	MESH:C535368	
262965301	MESH:C535367	Orphanet_262842
262965601	MESH:C536699	
262965701	MESH:C535369	Orphanet_1444
262966701	MESH:C535381	
262966801	MESH:C535384	
262967001	MESH:C535386	Orphanet_1144
262967301	MESH:C535385	
262969901	MESH:C535379	
262972701	OMIM:600882,MESH:C537989	Orphanet_99936
262974401	MESH:D016512	
262976601	MESH:C535399	
262977601	MESH:C562974	Orphanet_1798
262979201	MESH:C562978	
262979401	MESH:C535391	Orphanet_168569
262979501	MESH:C535390	
262988301	MESH:C562989	
262989401	MESH:C566725,OMIM:179450	
262992801	MESH:C536660	
262993301	MESH:C562950	
262993401	MESH:C537995	Orphanet_207073
262993501	MESH:C562951	
262993701	MESH:C537992	
262995401	MESH:C535332	Orphanet_916
262995901	MESH:D034381	EFO_0004238
262996401	MESH:C562952	
262996501	MESH:C562958	Orphanet_93351
262996701	OMIM:603373,MESH:C566384	Orphanet_99819
262996801	MESH:C536656	
262997101	MESH:C537988	
262997701	MESH:C537986	Orphanet_90658
262997801	MESH:C535327	Orphanet_2167
262998101	MESH:C535329	
262998201	MESH:C536670	
262998301	MESH:C536671	Orphanet_168448
262998601	MESH:C535340	
262998701	MESH:C562961	Orphanet_79346
262999201	MESH:C536672	
262999301	MESH:C536673	
263007201	MESH:C562968	Orphanet_93359
263007401	MESH:C535325,OMIM:261640	Orphanet_238583,Orphanet_13
263008301	MESH:C565898,OMIM:210720	Orphanet_2637
263009401	MESH:C535335	
263009701	MESH:C537999	Orphanet_156731
263010001	MESH:C536668	
263010301	MESH:C537997	Orphanet_1822
263010501	MESH:C536666	
263010601	MESH:C535336	Orphanet_1366
263010901	MESH:C535339	
263011101	MESH:C536669	
263011301	MESH:C536682	
263011901	MESH:C536680	Orphanet_1355
263012001	MESH:C535350	Orphanet_1174
263012301	MESH:C536685	
263012401	MESH:C535353	Orphanet_85186
263012501	MESH:C535352	
263012701	MESH:C536683	
263014601	MESH:C535355	
263014901	MESH:C536684	
263015001	MESH:C535354	
263015401	MESH:C562932	
263015501	MESH:C548666	
263016201	MESH:C562934	
263016401	MESH:C562935	
263016901	MESH:C535346	
263017101	MESH:C536679	
263017301	MESH:C535345	
263017901	MESH:C535347	Orphanet_1388
263019701	MESH:C536692	Orphanet_2815
263020001	MESH:C537149,OMIM:307200	Orphanet_231692,Orphanet_632,Orphanet_631
263022201	MESH:C536691	Orphanet_1373
263022501	MESH:C535361	Orphanet_1437
263022701	MESH:C536696	
263022801	MESH:C535364	
263023101	MESH:C562940	Orphanet_1513
263023201	MESH:C535363	
263023501	MESH:C536694	
263023701	MESH:C535366	
263024601	MESH:C535365	
263024901	MESH:C562941	Orphanet_98575
263025001	MESH:C562942	
263025701	MESH:C562949	
263026301	MESH:C567145,OMIM:205950	Orphanet_260305,Orphanet_255132
263027001	MESH:C535357	
263028201	MESH:C536688	
263028401	OMIM:125500,MESH:C538216	Orphanet_166265
263032601	MESH:C536620	Orphanet_3369
263033401	MESH:C562912	
263034601	MESH:C536618	Orphanet_3132
263042701	MESH:C536619	Orphanet_3133
263045901	OMIM:600513,MESH:C563930	Orphanet_98784
263047101	MESH:C537941	Orphanet_262638
263047401	MESH:C536610	
263048101	MESH:C536616	
263051401	MESH:C536617	
263051601	MESH:C537945	
263052901	MESH:C537946	
263055701	MESH:C536630	Orphanet_85285
263056201	MESH:C537962	
263056401	MESH:C535300	
263056801	MESH:C537960	
263056901	MESH:C562925	Orphanet_53296
263071401	MESH:C536623	Orphanet_2036
263071801	MESH:C536624	MONDO_0000727
263072501	MESH:C536621	Orphanet_2013
263073601	MESH:D053421	
263074301	MESH:C536622	Orphanet_1003
263074901	MESH:C536627	
263075701	MESH:C537959	Orphanet_1375
263076101	MESH:C537956	
263076201	MESH:C536625	Orphanet_3134
263076501	MESH:C536626	Orphanet_1383
263076701	MESH:C565166	
263076801	MESH:C537972	Orphanet_1325
263077001	MESH:C565167	
263077101	MESH:C537973	
263077601	MESH:C537970	Orphanet_1327
263078201	MESH:C565169	Orphanet_280133
263078401	MESH:C537971	Orphanet_1326
263081701	MESH:D009365	
263082301	MESH:D009364	
263084001	MESH:D009361	
263088601	MESH:C565173	
263088701	MESH:C537965	
263089001	MESH:C536634	
263089101	MESH:C537966	Orphanet_1318
263089501	MESH:C536635	
263089801	MESH:C537963	Orphanet_391327
263090001	MESH:C537964	
263090201	MESH:C536633	
263090401	MESH:C537969	
263090501	MESH:C536638	Orphanet_3041
263090801	MESH:C565170	MONDO_0013419
263091001	MESH:C536639	
263091301	MESH:C535305	
263091901	MESH:C537967	Orphanet_1319
263092101	MESH:C565172	
263092801	MESH:C535307	
263092901	OMIM:260450,MESH:C564907	Orphanet_2315
263093001	MESH:C537980	
263093101	MESH:C565177	
263093201	MESH:C565178	Orphanet_230857
263093301	MESH:C536653	Orphanet_363665
263093601	MESH:C565179	
263093701	MESH:C537981	Orphanet_2233
263093901	MESH:C536650	
263094201	MESH:C535322	Orphanet_33572
263094601	MESH:C535321	
263095301	MESH:C562900	Orphanet_84090
263096401	MESH:C562902	MONDO_0009776
263096601	MESH:C562907	Orphanet_79153
263101601	MESH:C562909	
263102201	MESH:C537976	
263102401	MESH:C535313	Orphanet_7
263103501	MESH:C537977	
263103901	MESH:C536646	
263104101	MESH:C567279,OMIM:612529	Orphanet_100033,Orphanet_88661
263104401	MESH:C537974	
263104601	MESH:C562601,OMIM:223100	EFO_1000062,EFO_1000063
263105101	MESH:C535315	
263113001	MESH:C531835,OMIM:189960	
263114201	MESH:C535316	
263114301	MESH:D053448	
263114401	MESH:C537978	
263115101	MESH:D053447	MONDO_0021016
263116001	MESH:C565148	Orphanet_1508
263116101	MESH:C565149	
263116501	MESH:C565144	
263116601	MESH:C566476	
263117401	MESH:C565147	
263117601	OMIM:148350,MESH:C536152	Orphanet_2202
263119501	MESH:C537908	Orphanet_1231
263120301	MESH:C537905	
263122701	MESH:C537906	
263126701	MESH:C537909	
263129501	MESH:C537900	
263129901	MESH:C565153	
263130001	MESH:C566484	
263130101	MESH:C537903	
263131101	MESH:C565150	
263131201	MESH:C566481	
263131301	MESH:C537902	Orphanet_1227
263131401	MESH:C565155	Orphanet_293381
263131601	MESH:C565156	
263131701	MESH:C565157	
263134101	MESH:C537918	Orphanet_2019
263135101	MESH:C537916	Orphanet_1988
263135701	MESH:C537917	Orphanet_1986
263141501	MESH:C537910	
263141601	MESH:C537911	
263141701	MESH:C565164	
263142201	MESH:C565165	
263143001	MESH:C565160	
263143101	MESH:C537912	
263143201	MESH:C565161	
263143301	MESH:C566492	Orphanet_75391
263145101	MESH:C565126	
263145201	MESH:C566457	
263145301	MESH:C567789	
263145401	MESH:C565127	
263145901	MESH:C565122	
263146201	MESH:C565123	Orphanet_3232
263146301	MESH:C565125	
263146401	MESH:C567786	
263152501	OMIM:300719,MESH:C567467	
263152601	MESH:C537929	EFO_1000938
263155401	MESH:C537927	
263157401	MESH:C537921	
263157901	MESH:C565130	
263158101	MESH:C565131	
263158201	MESH:C565132	
263158901	MESH:C565137	
263159401	MESH:C565138	Orphanet_91396
263159701	MESH:C565134	MONDO_0013411
263159801	MESH:C537940	Orphanet_96061
263160101	MESH:C565135	
263160201	MESH:C565136	
263160301	OMIM:610024,MESH:C566483	Orphanet_49382
263161801	MESH:D009325	
263168701	MESH:C536609	
263168801	MESH:C537938	Orphanet_2823
263169601	MESH:C537939	
263169701	MESH:C536608	Orphanet_3304
263170501	MESH:C554497	
263172601	MESH:C554498	
263172701	MESH:C565140	
263172801	MESH:D053489	
263173501	MESH:C565141	
263173701	MESH:C537933	Orphanet_1272
263174001	MESH:C565142	
263174101	MESH:C537930	Orphanet_1118
263174301	MESH:C565143	
263174401	MESH:C537987,OMIM:607734	Orphanet_101085
263174901	MESH:C537936	
263175201	MESH:C537937	Orphanet_2820
263175301	MESH:C536606	Orphanet_100033
263176401	MESH:C566314	Orphanet_99138
263176501	MESH:C566311	Orphanet_1044
263176601	MESH:C531690	
263176701	MESH:C567644	Orphanet_401979
263176801	MESH:C531691	
263180001	MESH:C581942	Orphanet_330041
263181301	MESH:C531684	EFO_0009671
263181401	MESH:C563716,OMIM:609456	
263181501	MESH:C531689	
263181601	MESH:C566325	
263181801	MESH:C566327	
263181901	MESH:C567658	
263182001	MESH:C566321	
263182301	MESH:C566322	
263182401	MESH:C566323	EFO_1000708
263182501	MESH:C536984,OMIM:610156	Orphanet_75858
263187701	OMIM:210210,MESH:C535309	Orphanet_6
263189301	MESH:C567661	
263189401	MESH:C531699	Orphanet_2132
263189501	MESH:C567624	Orphanet_1933
263189601	MESH:C567626	Orphanet_251038
263189801	MESH:C567620	
263189901	OMIM:613090,MESH:C567762	Orphanet_112,Orphanet_89938
263190101	OMIM:123320	Orphanet_206599
263190401	MESH:C567627	
263190601	MESH:C566304	
263190801	MESH:C566305	
263191001	MESH:C566300	Orphanet_168612
263191101	MESH:C566301	
263191201	MESH:C567633	
263191401	MESH:C567632	
263193701	MESH:C566307	
263195201	MESH:C566309	
263198401	OMIM:241510,MESH:C562440	Orphanet_247667,Orphanet_436
263198601	MESH:C567602	
263198701	MESH:C567601	
263199101	MESH:C567603	
263201901	MESH:C567608	
263203901	MESH:C531647	EFO_1001286
263204301	MESH:C531649	
263205001	MESH:C531641	
263205201	MESH:C531642	
263205401	MESH:C567614	
263209701	MESH:C531654	
263210401	MESH:D060725	
263213901	OMIM:255960,MESH:C538262	Orphanet_615
263214401	MESH:C531662	
263215601	MESH:C531664	Orphanet_93612
263219701	MESH:C531665	Orphanet_99789
263220801	MESH:C531667	
263223101	OMIM:261650,MESH:C536655	Orphanet_79317,Orphanet_2880
263223501	MESH:C563391,OMIM:601086	
263228201	MESH:C567471,OMIM:300712	Orphanet_163979
263229101	MESH:C531602	
263229501	MESH:C531607	
263230101	MESH:D058429	EFO_0007289
263230701	MESH:D058426	
263232401	MESH:C531600	
263232501	MESH:C531601	
263234901	MESH:D003289	
263235101	OMIM:606242,MESH:C565246	
263235301	MESH:D003286	EFO_0003899
263235901	MESH:C531613	
263239501	MESH:C531615	
263239601	MESH:D060751	
263240601	MESH:D060750	
263242201	MESH:C531619	Orphanet_72
263243001	MESH:C566945,OMIM:609015	Orphanet_746
263248201	MESH:C531610	Orphanet_60
263249401	MESH:D057112	
263249801	MESH:C531624	
263251501	OMIM:613204,MESH:C567709	Orphanet_34520
263251701	OMIM:201910,MESH:C535979	Orphanet_418,Orphanet_90794
263253301	MESH:D058447	
263253901	OMIM:612119,MESH:C562603	Orphanet_103909
263256401	MESH:D059786	
263256801	MESH:C564888,OMIM:261740	MONDO_0009867,Orphanet_370
263258201	MESH:D059787	
263258901	MESH:C531638	
263269301	MESH:C536080,OMIM:300438	Orphanet_391417
263271401	MESH:D005896	EFO_0007286
263272401	MESH:C562798	
263272801	MESH:C566740,OMIM:178000	Orphanet_2989
263287801	OMIM:258450,MESH:C564926	Orphanet_254886
263288401	MESH:C548479	
263292701	MESH:C548481	
263293501	MESH:C562774	
263293601	MESH:D003218	EFO_0007147
263294501	MESH:C562773	
263306201	OMIM:601596,MESH:C535423	Orphanet_99949
263306901	MESH:C562783	
263308701	MESH:D004556	
263309801	MESH:D005884	
263311301	MESH:D015208	
263312301	MESH:C563709,OMIM:609508	Orphanet_90653,Orphanet_828,MONDO_0012287,Orphanet_209867
263317901	MESH:D016534	
263319901	MESH:C536581	
263322401	MESH:C536584	
263323101	MESH:C536585	
263323301	MESH:C562872	
263323401	OMIM:231005,MESH:C565553	Orphanet_2072,Orphanet_355
263325401	MESH:D058387	
263325701	MESH:C536579	Orphanet_3379
263326501	MESH:C536577	
263327301	OMIM:607313,MESH:C564593	Orphanet_2744
263328101	MESH:C536578	
263329201	MESH:C536593	
263329401	MESH:C536594	
263329901	MESH:C536598	
263330501	MESH:C562885	
263331601	MESH:D057072	
263333401	MESH:C562886	
263334601	MESH:C564710,OMIM:606407	Orphanet_163690,Orphanet_163693,Orphanet_238523
263337001	MESH:D057068	
263339801	MESH:C536588	
263339901	MESH:C535272	
263340201	MESH:C535273	
263340501	MESH:C535276	Orphanet_140989
263349201	MESH:C562859	
263349301	MESH:C535270	
263349401	MESH:C562858	
263355401	MESH:C535269	
263356201	MESH:C536599	
263356501	OMIM:267430	Orphanet_97369
263356801	MESH:D016602	
263359201	MESH:C535283	
263359701	MESH:C535285	Orphanet_3019
263359901	OMIM:610149,MESH:C565718	EFO_0001365
263361101	MESH:C535284	
263361401	MESH:C535287	
263361701	MESH:C535286	Orphanet_1051
263363101	MESH:C562866	
263364301	MESH:D057096	
263367901	MESH:D004630	
263368801	MESH:C535281	Orphanet_3016
263370101	MESH:C562869	
263370301	MESH:C535280	
263372201	MESH:C537874	Orphanet_284139
263372501	MESH:C536543	
263372701	MESH:C562830	
263374901	MESH:C536540	Orphanet_2551
263376801	OMIM:250620,MESH:C562803	Orphanet_88639
263380701	MESH:C537872	Orphanet_2371
263381001	MESH:C536541	Orphanet_3429
263381801	MESH:C562833	MONDO_0008343
263381901	MESH:C562832	
263382001	MESH:C562838	
263382301	MESH:C562835	
263383301	MESH:C536535	
263383801	MESH:C536536	Orphanet_3424
263383901	MESH:C538324,OMIM:246450	Orphanet_20
263385101	MESH:C536533	
263386601	MESH:C537865	Orphanet_398156
263386801	MESH:C536539	
263387001	MESH:C536537	
263387201	MESH:C537869	
263387501	MESH:C536538	
263388601	OMIM:176620,MESH:C531791	
263388901	MESH:C536550	
263389101	MESH:D004614	
263389501	MESH:C562840	Orphanet_227535
263389601	MESH:C537885	Orphanet_101033
263389701	MESH:C536554	Orphanet_3363
263390201	MESH:C537882	
263391601	OMIM:223360,MESH:C535600	Orphanet_230
263393501	MESH:C537878	Orphanet_2789
263393701	MESH:C537875	
263394101	MESH:C536544	
263394601	MESH:C537879	
263395201	MESH:C537891	
263395301	MESH:C537892	
263395701	MESH:C537890	
263395901	OMIM:600955	Orphanet_71528
263396101	MESH:C565089	Orphanet_85192
263396201	MESH:C537895	
263396301	MESH:C536564	Orphanet_2947
263396701	MESH:C536565	Orphanet_3357
263397001	MESH:C537893	Orphanet_2874
263397101	MESH:C536562	
263397401	MESH:C537894	Orphanet_2875
263397501	MESH:C535493,OMIM:609638	Orphanet_158687
263398101	MESH:C565090	
263398201	MESH:C562818	Orphanet_35706
263399101	MESH:C537888	Orphanet_2921
263399201	MESH:C536557	
263399601	MESH:C565097	
263399801	MESH:C537889	Orphanet_2871
263400101	MESH:C565098	
263400201	MESH:C537886	
263400301	MESH:C537093,OMIM:113100	Orphanet_93384
263400801	MESH:C565099	
263400901	MESH:C537887	Orphanet_3224
263401101	MESH:C536556	
263401501	MESH:C565092	
263401601	MESH:C565093	
263401801	MESH:C565094	Orphanet_2868
263401901	MESH:C565095	Orphanet_319651
263402701	MESH:C536572	MONDO_0000159
263404001	MESH:C536576	Orphanet_1264
263404901	MESH:C536574	
263405101	MESH:C562823	
263407601	MESH:C562827	
263407701	MESH:C562824	Orphanet_221039
263408401	MESH:C537899	
263408601	MESH:C536568	Orphanet_1068
263409901	MESH:C537897	
263410001	MESH:C536566	
263410101	MESH:C536567	Orphanet_90362
263411901	MESH:C565067	
263412101	MESH:C565068	Orphanet_1818
263412201	MESH:C537830	Orphanet_2432
263412601	MESH:C565069	
263414701	MESH:C563181,OMIM:612160	EFO_0005561
263416001	MESH:C537828	Orphanet_262065
263416301	MESH:C537829	
263419101	MESH:C537822	Orphanet_1747
263419401	MESH:C537823	
263419801	MESH:C565076	Orphanet_2767
263420001	MESH:C537820	
263423001	MESH:C565077	
263423101	MESH:C537821	Orphanet_262887
263423401	MESH:C565070	
263423501	MESH:C537826	Orphanet_261920
263424701	MESH:C537827	Orphanet_251071
263425301	MESH:C537824	
263425501	MESH:C537825	
263427001	MESH:C565078	
263427101	MESH:C537840	
263432101	MESH:C565080	Orphanet_1765
263432201	MESH:C536509	
263432801	OMIM:605594,MESH:C565316	MONDO_0011571,Orphanet_166260
263433901	MESH:C565086	
263434001	MESH:C536503	
263434701	MESH:C536500	Orphanet_3301
263435101	MESH:C565088	
263435201	MESH:C536501	
263436201	MESH:C537837	
263436401	MESH:C536506	
263437601	MESH:C537838	
263438501	MESH:C565083	
263438601	MESH:C536504	
263439001	MESH:C565084	
263439201	MESH:C537836	Orphanet_2435
263441301	MESH:C565049	
263441601	MESH:C562587,OMIM:613179	Orphanet_760
263441901	MESH:C566376	
263442101	MESH:C537851	
263442401	MESH:C566377	
263442501	MESH:C537852	
263442901	MESH:C566378	
263443001	MESH:C566379	
263445501	MESH:C536519	
263447901	MESH:C537844	
263448101	MESH:C536513	
263448201	MESH:C537845	
263448501	MESH:C536514	Orphanet_3316
263449201	MESH:C536511	
263449501	MESH:C566386	
263449701	MESH:C536512	Orphanet_3315
263450301	MESH:C536517	Orphanet_3317
263450601	MESH:C566380	
263450901	MESH:C537846	Orphanet_98733
263451201	MESH:C536515	
263451301	MESH:C565051	
263451601	MESH:C536516	
263451801	MESH:C566387	
263451901	MESH:C537862	Orphanet_56
263453001	MESH:C566388	
263453101	MESH:C536530	
263453901	OMIM:612921,MESH:C567862	Orphanet_2616
263454201	OMIM:113900	Orphanet_871,EFO_0004138
263455501	OMIM:261750,MESH:C563008	Orphanet_79240
263458601	MESH:C565063	
263458801	MESH:C565064	
263459401	MESH:C565065	
263459501	MESH:C536522	Orphanet_25980
263459801	MESH:C536523	
263460001	MESH:C566391	
263460101	MESH:C565061	Orphanet_99876
263460301	MESH:C566392	
263460401	MESH:C537857	
263460701	MESH:C536526	
263461001	MESH:C565027	Orphanet_169467
263461201	MESH:C566358	Orphanet_93602
263461401	MESH:C565028	Orphanet_2809
263461501	MESH:C566359	
263461701	MESH:C565029	
263461801	MESH:C563463,OMIM:608836	Orphanet_228308,Orphanet_157
263462401	MESH:C565023	
263462701	MESH:C565024	
263463101	MESH:C565025	
263463601	MESH:C566356	
263463701	MESH:C565026	
263463901	MESH:C566357	
263468201	MESH:D008133	
263470801	MESH:D009461	
263477201	MESH:C566991,OMIM:119540	EFO_0003920,MONDO_0007336,HP_0000175
263477701	MESH:D053570	
263477901	MESH:C566361	
263478001	MESH:C566362	
263478101	OMIM:613076,MESH:C567769	Orphanet_330054
263478401	MESH:C565032	
263478501	MESH:C566360	
263479701	MESH:C565039	MONDO_0007573
263480001	MESH:C565034	Orphanet_1962
263480101	MESH:C565035	
263480201	MESH:C566366	
263480601	MESH:C567696	
263480701	MESH:C565036	
263480901	MESH:C566367	
263481101	MESH:C566368	
263482701	MESH:D053584	
263484901	MESH:C565041	Orphanet_231031
263485201	OMIM:186200,MESH:C566092	Orphanet_93405
263485701	MESH:C566373	
263485801	MESH:C565043	
263485901	MESH:C566374	
263486001	MESH:C565044	
263486101	MESH:C566375	
263489501	MESH:C565005	
263489601	MESH:C565006	
263489701	MESH:C565007	Orphanet_91498
263490101	MESH:D064250	
263490401	MESH:C565008	
263490501	MESH:C565001	MONDO_0007631
263490601	MESH:C566332	
263490701	OMIM:600208,MESH:C537831	Orphanet_182050
263491001	MESH:C567664	Orphanet_93328
263491501	MESH:C566334	
263491601	MESH:C567666	
263493301	MESH:C565009	
263499501	OMIM:300448,MESH:C563023	Orphanet_231401
263499801	MESH:C537808	
263501201	MESH:D053591	
263501601	MESH:C537809	
263505701	MESH:C537807	Orphanet_262047
263507101	MESH:C566340	Orphanet_79302
263507301	MESH:C565010	Orphanet_289465
263507401	MESH:C565011	
263507501	MESH:C537804	
263508001	MESH:C537803	
263508101	MESH:C566347	
263508201	MESH:C565017	
263508301	MESH:C565018	
263508401	MESH:C566345	Orphanet_1827
263508501	MESH:C566346	
263516301	MESH:C537819	Orphanet_262749
263516801	MESH:C537817	
263517101	MESH:C537818	
263518901	OMIM:251110,MESH:C537361	Orphanet_28,Orphanet_79311
263520601	MESH:C537811	Orphanet_262740
263520901	MESH:C567682	
263521301	MESH:C565020	Orphanet_247790
263521401	MESH:C566351	
263521501	MESH:C537812	Orphanet_262878
263521801	MESH:C566352	
263521901	MESH:C565022	
263522401	MESH:C537810	Orphanet_96098
263525101	MESH:C537815	
263525401	MESH:C537816	
263525701	OMIM:611721,MESH:C567125	Orphanet_139406
263526101	MESH:C537813	Orphanet_1449
263533101	MESH:C566677	
263533201	MESH:C564014	Orphanet_3390
263533301	MESH:C566678	
263533401	MESH:C566679	
263533501	MESH:C564012	
263533801	MESH:C565349	Orphanet_85170
263534001	MESH:C564011	Orphanet_2255
263534101	MESH:C566673	
263534301	MESH:C564018	
263534401	MESH:C566674	MONDO_0008452
263534801	MESH:C564017	Orphanet_254857
263534901	MESH:C566675	Orphanet_139518
263535301	MESH:C564016	
263535401	MESH:C564015	MONDO_0010796
263535501	MESH:C579990	
263535601	MESH:C579991	
263537601	MESH:C564019	Orphanet_1670
263540501	MESH:D011855	MONDO_0043771
263543601	MESH:C564694,OMIM:606593	Orphanet_99812
263543701	MESH:C566681	
263543801	MESH:C566682	
263543901	MESH:C564021	
263544101	MESH:C564020	
263548101	MESH:C564025	
263548401	MESH:C565358	
263548501	MESH:C564024	
263548601	MESH:C539067	
263549201	MESH:C564023	
263549401	MESH:C564022	
263550801	MESH:D064386	
263555701	MESH:C566687	
263555801	MESH:C564026	Orphanet_2596
263558101	MESH:C566692	
263558201	MESH:C565361	
263558301	MESH:C564032	
263558401	OMIM:600919,MESH:C566996	Orphanet_101016,Orphanet_768
263559501	MESH:C566690	
263559801	MESH:C566655	Orphanet_3186
263559901	MESH:C566658	
263560001	MESH:C565327	
263560101	MESH:C566651	
263560401	MESH:C566652	
263560501	MESH:C566654	
263562101	MESH:C566659	Orphanet_163668
263562501	MESH:C563666,OMIM:610768	Orphanet_91131
263565101	MESH:D011833	
263565901	MESH:C566660	
263566001	MESH:C579969	Orphanet_171881
263566301	MESH:C566666	
263566401	MESH:C564003	
263566501	MESH:C566668	
263566601	MESH:C566669	
263566701	MESH:C564000	
263567001	MESH:C566662	Orphanet_2437
263567101	MESH:C565331	
263567201	MESH:C566665	
263567401	MESH:C564009	
263567501	MESH:C536807	
263568101	MESH:C536808	
263568801	MESH:C536805	
263570201	MESH:C579978	
263570501	MESH:C536806	
263572401	MESH:C536809	
263572701	MESH:C566670	
263572801	MESH:C536800	
263573101	MESH:C566671	
263573201	MESH:C565340	
263573401	MESH:C536803	
263573501	MESH:C536804	
263574501	MESH:C566633	
263574601	MESH:C566634	
263574701	MESH:C566635	
263575001	MESH:C565304	Orphanet_289573
263575301	MESH:C566636	
263578501	MESH:C566632	
263580401	MESH:D060825	
263581001	MESH:C565306	
263581101	MESH:C566638	
263581201	MESH:C565308	
263582401	MESH:C566644	Orphanet_168451
263582601	MESH:C565313	Orphanet_66625
263582701	MESH:C565314	
263582801	MESH:C566640	
263582901	MESH:C566641	
263583001	MESH:C566643	
263585601	MESH:C566648	
263587901	OMIM:114450,MESH:C566179	
263589101	MESH:C562844,OMIM:212067	
